"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1266486361542078471";"https://twitter.com/LaBelle50/status/1266486361542078471";"LaBelle50";"";"If I were a member of George Floyd's family, I would demand a second autopsy, performed by someone not affiliated with the Minneapolis police department. I'm sorry, but I wouldnt trust anybody that had anything to do with that Department. Bc this autopsy makes no sense.";"2020-05-29 21:47:33";"0";"0";"";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266486633282576385";"https://twitter.com/veleau_monica/status/1266486633282576385";"veleau_monica";"";"#BlackLivesMatter Listening to @McSolaarBack and drinking red wine and just reflecting on my privilege and luck to have a job right now";"2020-05-29 21:48:38";"0";"3";"@McSolaarBack";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266486919745155073";"https://twitter.com/66Gloroy/status/1266486919745155073";"66Gloroy";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/FR7wznsd via @Change";"2020-05-29 21:49:46";"0";"0";"@Change";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266487095016775680";"https://twitter.com/LiveMyStaryLife/status/1266487095016775680";"LiveMyStaryLife";"";"If you want peace prepare for war #georgefloyd";"2020-05-29 21:50:28";"0";"3";"";"#georgefloyd";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266487376949456898";"https://twitter.com/hgoldbach/status/1266487376949456898";"hgoldbach";"tsundereyoongi";"This. This is why we say #BlackLivesMatter and not “All Lives Matter” ";"2020-05-29 21:51:35";"0";"5";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266487394670346241";"https://twitter.com/ktmcnealey/status/1266487394670346241";"ktmcnealey";"OfficialMLK3";"#GeorgeFlyod #BlackLivesMatter #JusticeForGeorgeFlyod";"2020-05-29 21:51:39";"0";"0";"";"#GeorgeFlyod #BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFlyod";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266489176716980225";"https://twitter.com/manofmanytraits/status/1266489176716980225";"manofmanytraits";"Roilush";"@cthagod @djenvy @angelayee @angela_rye my bro got a lot to get off his check #blm #BlackLivesMatter ";"2020-05-29 21:58:44";"0";"0";"@cthagod @djenvy @angelayee @angela_rye";"#blm #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266489392341889024";"https://twitter.com/lavendarbandit/status/1266489392341889024";"lavendarbandit";"";"I cant say that im surprised about this transgirl going off. However, What ARE WE DOING ABOUT BROTHER. Another #BlackManKilled #TonyMcDade #SayHisName #blackTransman #NAACP #BlackLivesMatter #Blacktranseverything #BlackTransLivesMatter";"2020-05-29 21:59:36";"0";"2";"";"#BlackManKilled #TonyMcDade #SayHisName #blackTransman #NAACP #BlackLivesMatter #BlackLivesMatter #Blacktranseverything #BlackTransLivesMatter #BlackTransLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266489535787040772";"https://twitter.com/mydemocracy/status/1266489535787040772";"mydemocracy";"mydemocracy";"This officer was charged with third-degree murder. The process of #JusticeForGeorgeFlyod has finally begun. #PeaceNotViolence #georgesfloyd #BlackLivesMatter #minneapolisriots #TimeForChange #Trump #TrumpMeltdown #stopracism #TrumpGolfsYouDie #StopHate";"2020-05-29 22:00:10";"0";"0";"";"#JusticeForGeorgeFlyod #PeaceNotViolence #georgesfloyd #BlackLivesMatter #BlackLivesMatter #minneapolisriots #TimeForChange #Trump #TrumpMeltdown #stopracism #TrumpGolfsYouDie #StopHate";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266489585850294276";"https://twitter.com/lanc4bernie/status/1266489585850294276";"lanc4bernie";"lanc4bernie";"#EndPoliceBrutality #GeorgeFloyd ";"2020-05-29 22:00:22";"0";"0";"";"#EndPoliceBrutality #GeorgeFloyd";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266489874603028480";"https://twitter.com/jehuty88/status/1266489874603028480";"jehuty88";"";"What happened to #GeorgeFloyd was unacceptable. It spits in the face of everyone I know in law enforcement doing their best to better the lives of others. One LEO in particular has found a means to humanely get prescribed drugs off the streets, saving the lives of thousands.";"2020-05-29 22:01:31";"0";"1";"";"#GeorgeFloyd";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266489877346111489";"https://twitter.com/jehuty88/status/1266489877346111489";"jehuty88";"";"Seeing that video, I couldn't find the words to say. What happened to #GeorgeFloyd undermines every officer doing the right thing in helping minorities. To have that much hate in a job that requires humanity is unthinkable.";"2020-05-29 22:01:31";"0";"1";"";"#GeorgeFloyd";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266490070141370369";"https://twitter.com/makalapurifoy/status/1266490070141370369";"makalapurifoy";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/p5yZdQf7 via @Change";"2020-05-29 22:02:17";"0";"0";"@Change";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266490420663549953";"https://twitter.com/FreePressRVA/status/1266490420663549953";"FreePressRVA";"";"Mayor @LevarStoney statement on the death of George Floyd. #georgefloyd #Minnesota";"2020-05-29 22:03:41";"0";"0";"@LevarStoney";"#georgefloyd #Minnesota";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266490977784643592";"https://twitter.com/PoliticalPrada/status/1266490977784643592";"PoliticalPrada";"";"Derek Chauvin charged with third-degree murder and manslaughter in the death of George Floyd ";"2020-05-29 22:05:54";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266491405234552832";"https://twitter.com/SF_Rose_33/status/1266491405234552832";"SF_Rose_33";"";"GEORGE FLOYD DEATH LIVE PROTEST | NO JUSTICE , NO PEACE | TR NEWS LIVE https://youtu.be/g0OLLFEQIx4 via @YouTube @trnyerere_x is live now come on over";"2020-05-29 22:07:35";"0";"1";"@YouTube @trnyerere_x";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266491626492485632";"https://twitter.com/funkyartist/status/1266491626492485632";"funkyartist";"";"It's #vanellopevonschweetz from #disney #wreckitralph vs. #donaldtrump. Perfect tonic for those reeling over #georgefloyd. ";"2020-05-29 22:08:28";"0";"1";"";"#vanellopevonschweetz #disney #wreckitralph #donaldtrump #georgefloyd";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266491700903587841";"https://twitter.com/camitapias_2/status/1266491700903587841";"camitapias_2";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/2tqPLK9w via @Change";"2020-05-29 22:08:46";"0";"0";"@Change";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266492029632229379";"https://twitter.com/KerrickKenneth/status/1266492029632229379";"KerrickKenneth";"";"@realDonaldTrump: ""Trump avoids discussing George Floyd death and Minnesota protests at White House event."" You fucking, hypocritical, bloated, useless toad.";"2020-05-29 22:10:04";"0";"0";"@realDonaldTrump";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266492281508544515";"https://twitter.com/sweetpb/status/1266492281508544515";"sweetpb";"demjointz";"#BlackLivesMatter too ";"2020-05-29 22:11:04";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266492614477561866";"https://twitter.com/JC2K17/status/1266492614477561866";"JC2K17";"";"Black Lives Matter Activists: Justice For Tony McDade - Sign the Petition! http://chng.it/dXNYxxGN via @Change";"2020-05-29 22:12:24";"0";"0";"@Change";"";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266492664150724608";"https://twitter.com/toorrryy/status/1266492664150724608";"toorrryy";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/cwb6xJrw via @Change";"2020-05-29 22:12:36";"0";"0";"@Change";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266493218516078592";"https://twitter.com/Raymond83929280/status/1266493218516078592";"Raymond83929280";"";"Blood guilt Under God’s law the next of kin could kill the deliberate man slayer with no consequences. George Floyd was killed deliberately";"2020-05-29 22:14:48";"0";"0";"";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266493439316811777";"https://twitter.com/Scotty__2Hottie/status/1266493439316811777";"Scotty__2Hottie";"";"Pray4Me but i gotta fight for mine #WeMAD #makeadifference #blacklivesmatter #dc @U Street https://www.instagram.com/p/CAycZZHle_2/?igshid=1w10qqakrz20x";"2020-05-29 22:15:40";"0";"1";"";"#WeMAD #makeadifference #blacklivesmatter #blacklivesmatter #dc";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266493576285995009";"https://twitter.com/OOSMuppet/status/1266493576285995009";"OOSMuppet";"Tom_Winter";"So he intentionally continued to subdue George Floyd after he could no longer be a threat... How is this not intent to kill? ";"2020-05-29 22:16:13";"0";"0";"";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266493768884260864";"https://twitter.com/Kyle15158069/status/1266493768884260864";"Kyle15158069";"";"#BlackLivesMatter";"2020-05-29 22:16:59";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266494288583688195";"https://twitter.com/SamuelBadger4/status/1266494288583688195";"SamuelBadger4";"";"Rest in peace George Floyd you didn't deserve to go like this but justice will prevail";"2020-05-29 22:19:03";"0";"0";"";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266494466594091009";"https://twitter.com/derekevry/status/1266494466594091009";"derekevry";"MatthewACherry";"Oh! He potentially could have had intoxicants in his system. That makes his murder all better. #SameShit #BlackLivesMatter #ThisIsBS";"2020-05-29 22:19:45";"0";"2";"";"#SameShit #BlackLivesMatter #BlackLivesMatter #ThisIsBS";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266494988411719683";"https://twitter.com/lynda514/status/1266494988411719683";"lynda514";"EllenBarkin";"@JoeBiden oops President Biden handled it and spoke with #GeorgeFloyd 's family @realDonaldTrump @potus go sit down Bunky";"2020-05-29 22:21:50";"0";"1";"@JoeBiden @realDonaldTrump @POTUS";"#GeorgeFloyd";"";"2020-07-29 14:26:15";"District of Columbia";"200mi";"georgesfloyd"
"1266495679138091009";"https://twitter.com/LaquishaAnthony/status/1266495679138091009";"LaquishaAnthony";"";"As you go into this weekend please remember that BLACK IS BEAUTIFUL . . . #IamtheVoice #BlackIsBeautiful #NoJusticeNoPeace #BlackLivesMatter #justiceforahmaudarbery #justiceforbreonnataylor #justiceforgeorgefloyd";"2020-05-29 22:24:34";"0";"0";"";"#IamtheVoice #BlackIsBeautiful #NoJusticeNoPeace #BlackLivesMatter #BlackLivesMatter #justiceforahmaudarbery #justiceforbreonnataylor #justiceforgeorgefloyd";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266495757676355584";"https://twitter.com/realtonysmith/status/1266495757676355584";"realtonysmith";"Serkturk";"I destroy my neighbors car, but at least they can get a new one. Can’t say the same for George Floyd. Heck yeah, non-sequiturs!";"2020-05-29 22:24:53";"0";"0";"";"";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266495772033417217";"https://twitter.com/CMShowstopper/status/1266495772033417217";"CMShowstopper";"";"Please stop being hypocrites. You cant hate George Floyd was killed w/1 hand while wishing death onTrump on the other. Thats a hypocrite.Its ok to have diff. opinions. Its ok that we dont always agree. Its not ok to spread hate towards 1 opinion while calling for peace &amp; love";"2020-05-29 22:24:57";"0";"1";"";"";"";"2020-07-29 14:26:15";"District of Columbia";"200mi";"georgesfloyd"
"1266496229749522432";"https://twitter.com/JCBrasilerrios/status/1266496229749522432";"JCBrasilerrios";"";" PSA Black Lives Matter ≠ Anti-Police Black Lives Matter = Equality Blue Lives Matter movement has created this “us versus them” narrative that leads to imbalanced protection of an occupation over the fundamental rights of minorities. #EqualityMatters #BlackLivesMatter";"2020-05-29 22:26:46";"0";"3";"";"#EqualityMatters #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266496259088625665";"https://twitter.com/LeeLocklear19/status/1266496259088625665";"LeeLocklear19";"";"Justice For George Floyd Philadelphia Protest https://rallylist.com/justice-for-george-floyd-philadelphia-protest/";"2020-05-29 22:26:53";"0";"1";"";"";"";"2020-07-29 14:26:15";"District of Columbia";"200mi";"georgesfloyd"
"1266496413187391490";"https://twitter.com/khlightman/status/1266496413187391490";"khlightman";"";"Say his name #GeorgeFloyd";"2020-05-29 22:27:29";"0";"4";"";"#GeorgeFloyd";"";"2020-07-29 14:26:15";"District of Columbia";"200mi";"georgesfloyd"
"1266497239385624578";"https://twitter.com/realtonysmith/status/1266497239385624578";"realtonysmith";"aseaborne";"I’m not upset about his business. I made a joke about insurance and everyone went apeshit. I’m upset about George Floyd, but I’m not about go outside and start breaking shit because I know that won’t help";"2020-05-29 22:30:46";"0";"0";"";"";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266497302161764353";"https://twitter.com/Flamemmakins/status/1266497302161764353";"Flamemmakins";"";"#BlackLivesMatter #JusticeForGeorgeFloyd";"2020-05-29 22:31:01";"0";"6";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFloyd";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266497870733205512";"https://twitter.com/miketheidealist/status/1266497870733205512";"miketheidealist";"";"George Floyd's Death Shows the State Fails Black People. Important read. #GeorgeFloyd ";"2020-05-29 22:33:17";"0";"1";"";"#GeorgeFloyd";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266497968607236098";"https://twitter.com/d_jbanks/status/1266497968607236098";"d_jbanks";"";"Wheres our Black entertainers at protest with the community #BlackLivesMatter #JusticeForGeorgeFlyod";"2020-05-29 22:33:40";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFlyod";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266498030926278657";"https://twitter.com/damnitsbrendaa/status/1266498030926278657";"damnitsbrendaa";"";"#dcprotest #BlackLivesMatter #JusticeForGeorgeFlyod #AllLivesMatter";"2020-05-29 22:33:55";"0";"8";"";"#dcprotest #BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFlyod #AllLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266498318747697152";"https://twitter.com/MAthaPresident/status/1266498318747697152";"MAthaPresident";"JustinLaboy";"Black lives matter ";"2020-05-29 22:35:04";"0";"1";"";"";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266498428588220419";"https://twitter.com/scarver195829/status/1266498428588220419";"scarver195829";"jeremiah4north";"I was so proud to see so many people of all races protesting the murder of George Floyd. It gives me hope .";"2020-05-29 22:35:30";"0";"0";"";"";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
"1266498476231319552";"https://twitter.com/WHOGIRL2/status/1266498476231319552";"WHOGIRL2";"thomasqjones";"I stand with you in solidarity. What happened to George Floyd is repeated too often. Disgusting and beyond sad.";"2020-05-29 22:35:41";"0";"1";"";"";"";"2020-07-29 14:26:15";"District of Columbia";"200mi";"georgesfloyd"
"1266498638567682048";"https://twitter.com/sethlong3/status/1266498638567682048";"sethlong3";"";"@DCPoliceDept The Chattanooga Chief of Police has spoken out against the killing of George Floyd. Please consider doing the same. It's hard to know what you think about this if you don't say anything. ";"2020-05-29 22:36:20";"0";"0";"@DCPoliceDept";"";"";"2020-07-29 11:21:34";"District of Columbia";"100mi";"georgesfloyd"
