text,tweet_text,lemma_tweet_text
"Why and how did Senator Amy Klobuchar announce the superseding charges against the police officers involved in killing George Floyd before the official announcement was made by Attorney General Keith Ellison, the lead investigative and prosecuting agency.","['why', 'and', 'how', 'did', 'senator', 'amy', 'klobuchar', 'announce', 'the', 'superseding', 'charges', 'against', 'the', 'police', 'officers', 'involved', 'in', 'killing', 'george', 'floyd', 'before', 'the', 'official', 'announcement', 'was', 'made', 'by', 'attorney', 'general', 'keith', 'ellison', 'the', 'lead', 'investigative', 'and', 'prosecuting', 'agency']","['why', 'and', 'how', 'do', 'senator', 'amy', 'klobuchar', 'announce', ""the'"", 'superseding', 'charge', 'against', ""the'"", 'police', 'officer', 'involved', 'in', 'killing', 'george', 'floyd', 'before', ""tha'"", 'official', 'announcement', 'be', 'make', 'by', 'attorney', 'general', 'keith', 'ellison', ""the'"", 'lead', 'investigative', 'and', 'prosecuting', 'agency']"
If you want to show your support for #BlackLivesMatter protestors but are overwhelmed + don’t know where to start Visit http://ally.wiki for up-to-date links to: - Events - Donations + bail funds (by city) - Petitions - Helpful tips for protesting - Educational resources,"['if', 'you', 'want', 'to', 'show', 'your', 'support', 'for', 'blacklives', 'matter', 'protestors', 'but', 'are', 'overwhelmed', 'do', 'not', 'know', 'where', 'to', 'start', 'visit', 'for', 'up', 'to', 'date', 'links', 'to', 'events', 'donations', 'bail', 'funds', 'by', 'city', 'petitions', 'helpful', 'tips', 'for', 'protesting', 'educational', 'resources']","['if', 'you', 'want', ""to'"", 'show', 'you', 'support', 'for', 'blacklive', 'matter', 'protestor', 'but', 'be', 'overwhelmed', ""do'"", 'not', 'know', 'where', ""to'"", 'start', 'visit', 'for', 'up', ""to'"", 'date', 'link', ""to'"", 'event', 'donation', 'bail', 'fund', 'by', 'city', 'petition', 'helpful', 'tip', 'for', 'protest', 'educational', 'resource']"
"I know I will get hate for this but I must say Rayshard Brooks wasn’t the same George Floyd, and the officer could have reasonably feared for his life. Unlike George where that officer should get the death penalty, this officer was clearly overcharged.","['i', 'know', 'i', 'will', 'get', 'hate', 'for', 'this', 'but', 'i', 'must', 'say', 'rayshard', 'brooks', 'was', 'not', 'the', 'same', 'george', 'floyd', 'and', 'the', 'officer', 'could', 'have', 'reasonably', 'feared', 'for', 'his', 'life', 'unlike', 'george', 'where', 'that', 'officer', 'should', 'get', 'the', 'death', 'penalty', 'this', 'officer', 'was', 'clearly', 'overcharged']","[""'i"", 'know', ""i'"", 'will', 'get', 'hate', 'for', 'this', 'but', ""i'"", 'must', 'say', 'rayshard', 'brooks', 'be', 'not', ""tha'"", 'same', 'george', 'floyd', 'and', ""tha'"", 'officer', 'could', 'have', 'reasonably', 'fear', 'for', 'he', 'life', 'unlike', 'george', 'where', 'that', 'officer', 'should', 'get', ""the'"", 'death', 'penalty', 'this', 'officer', 'be', 'clearly', 'overcharge']"
State representative Anthony Sabatini threatens to murder his constituents with AR-15. #BlackLivesMatter #protests,"['state', 'representative', 'anthony', 'sabatini', 'threatens', 'to', 'murder', 'his', 'constituents', 'with', 'ar', '15', 'blacklives', 'matter', '#protests']","[""'state"", 'representative', 'anthony', 'sabatini', 'threaten', ""to'"", 'murder', 'he', 'constituent', 'with', ""ar'"", '15', 'blacklive', 'matter', '#protest']"
"Dear Protesters: Stay in the street until elected officials in your city put Policy changes on their Meeting Agendas. Not Resolutions. Not a Commission to study the issue. New Ordinances, Bills & Policies — backed by real Budget dollars. #BlackLivesMatter","['dear', 'protesters', 'stay', 'in', 'the', 'street', 'until', 'elected', 'officials', 'in', 'your', 'city', 'put', 'policy', 'changes', 'on', 'their', 'meeting', 'agendas', 'not', 'resolutions', 'not', 'a', 'commission', 'to', 'study', 'the', 'issue', 'new', 'ordinances', 'bills', '&', 'policies', 'backed', 'by', 'real', 'budget', 'dollars', 'blacklivesmatter']","['dear', 'protester', 'stay', 'in', ""the'"", 'street', 'until', 'elect', 'official', 'in', 'you', 'city', 'put', 'policy', 'change', 'on', 'they', 'meeting', 'agenda', 'not', 'resolution', 'not', ""a'"", 'commission', ""to'"", 'study', ""the'"", 'issue', 'new', 'ordinance', 'bill', '&', 'policy', 'back', 'by', 'real', 'budget', 'dollar', 'blacklivesmatter']"
A photo of the new Black Lives Matter mural outside City Hall. It was designed and painted by teams of talented artists. The work is presented by the City of Cincinnati. – at Cincinnati City Hall,"['a', 'photo', 'of', 'the', 'new', 'black', 'lives', 'matter', 'mural', 'outside', 'city', 'hall', 'it', 'was', 'designed', 'and', 'painted', 'by', 'teams', 'of', 'talented', 'artists', 'the', 'work', 'is', 'presented', 'by', 'the', 'city', 'of', 'cincinnati', 'at', 'cincinnati', 'city', 'hall']","['photo', 'of', ""the'"", 'new', 'black', 'life', 'matter', 'mural', 'outside', 'city', 'hall', 'it', 'be', 'design', 'and', 'paint', 'by', 'team', 'of', 'talented', 'artist', ""the'"", 'work', 'be', 'present', 'by', ""the'"", 'city', 'of', 'cincinnati', 'at', 'cincinnati', 'city', 'hall']"
"Black Lives Matter, even in Morvant, Laventille and Sea Lots","['black', 'lives', 'matter', 'even', 'in', 'morvant', 'laventille', 'and', 'sea', 'lots']","['black', 'life', 'matter', 'even', 'in', 'morvant', 'laventille', 'and', 'sea', 'lot']"
i got interviewed on fox news and i would really appreciate if u hear what i have to say #houston #BlackLivesMatter ,"['i', 'got', 'interviewed', 'on', 'fox', 'news', 'and', 'i', 'would', 'really', 'appreciate', 'if', 'u', 'hear', 'what', 'i', 'have', 'to', 'say', '#houston', 'blacklives', 'matter']","['i', 'get', 'interview', 'of', 'and', 'fox', 'news', 'and', ""i'"", 'would', 'really', 'appreciate', 'if', ""u'"", 'hear', 'what', ""i'"", 'have', ""to'"", 'say', '#houston', 'blacklive', 'matter']"
A powerful moment as protestors take a 9 minute moment of silence outside of @NMAAHC in honor of #GeorgeFloyd #BlackLivesMatter #dcprotest,"['a', 'powerful', 'moment', 'as', 'protestors', 'take', 'a', '9', 'minute', 'moment', 'of', 'silence', 'outside', 'of', '@', 'nmaahc', 'in', 'honor', 'of', 'georgefloyd', 'blacklives', 'matter', '#dcprotest']","['powerful', 'moment', 'as', 'protestor', 'take', ""a'"", '9', 'minute', 'moment', 'of', 'silence', 'outside', 'of', '@', 'nmaahc', 'in', 'honor', 'of', 'georgefloyd', 'blacklive', 'matter', '#dcprotest']"
The protest for #GeorgeFloyd has escalated in downtown Des Moines at the Police station as explosives and tear gas has been thrown. Protesters are now across the steeet on Court Avenue @WHO13news,"['the', 'protest', 'for', 'georgefloyd', 'has', 'escalated', 'in', 'downtown', 'des', 'moines', 'at', 'the', 'police', 'station', 'as', 'explosives', 'and', 'tear', 'gas', 'has', 'been', 'thrown', 'protesters', 'are', 'now', 'across', 'the', 'steeet', 'on', 'court', 'avenue', '@', 'who13news']","[""the'"", 'protest', 'for', 'georgefloyd', 'have', 'escalate', 'in', 'downtown', 'de', 'moine', 'at', ""the'"", 'police', 'station', 'as', 'explosive', 'and', 'tear', 'gas', 'have', 'be', 'throw', 'protester', 'be', 'now', 'across', ""the'"", 'steeet', 'on', 'court', 'avenue', '@', 'who13new']"
"Hey #HidenBiden... any comment on the death of black St. Louis police captain #DavidDorn? I thought #BlackLivesMatter? Or are you back to deciding who is black again, and he doesn’t qualify by your standards?","['hey', 'hidenbiden', 'any', 'comment', 'on', 'the', 'death', 'of', 'black', 'st.', 'louis', 'police', 'captain', 'david', 'dorn', 'i', 'thought', 'blacklives', 'matter', 'or', 'are', 'you', 'back', 'to', 'deciding', 'who', 'is', 'black', 'again', 'and', 'he', 'does', 'not', 'qualify', 'by', 'your', 'standards']","['hey', 'hidenbiden', 'any', 'comment', 'on', ""the'"", 'death', 'of', 'black', 'st.', 'louis', 'police', 'captain', 'david', 'dorn', ""i'"", 'think', 'blacklive', 'matter', 'or', 'be', 'you', 'back', ""to'"", 'decide', ""who'"", 'be', 'black', 'again', 'and', 'he', 'do', 'not', 'qualify', 'by', 'you', 'standard']"
"A tweet of mine earlier in this thread about a Secret Service sniper team going into a building overlooking the protest went viral. As an update on that, two of the agents are visible on the rooftop from Black Lives Matter Plaza. ","['a', 'tweet', 'of', 'mine', 'earlier', 'in', 'this', 'thread', 'about', 'a', 'secret', 'service', 'sniper', 'team', 'going', 'into', 'a', 'building', 'overlooking', 'the', 'protest', 'went', 'viral', 'as', 'an', 'update', 'on', 'that', 'two', 'of', 'the', 'agents', 'are', 'visible', 'on', 'the', 'rooftop', 'from', 'black', 'lives', 'matter', 'plaza']","['tweet', 'of', 'mine', 'earlier', 'in', 'this', 'thread', 'about', 'a', 'secret', 'service', 'sniper', 'team', 'go', 'into', ""a'"", 'building', 'overlooking', ""the'"", 'protest', 'go', 'viral', 'as', 'a', 'update', 'of', 'and', 'that', 'two', 'of', ""the'"", 'agent', 'be', 'visible', 'of', 'and', ""the'"", 'rooftop', 'from', 'black', 'life', 'matter', 'plaza']"
Protesters have written this message on DC’s Black Lives Matter mural on 16th street NW in front of the White House ,"['protesters', 'have', 'written', 'this', 'message', 'on', 'dc', 'is', 'black', 'lives', 'matter', 'mural', 'on', '16th', 'street', 'nw', 'in', 'front', 'of', 'the', 'white', 'house']","['protester', 'have', 'write', 'this', 'message', 'on', 'dc', 'be', 'black', 'life', 'matter', 'mural', 'on', '16th', 'street', ""nw'"", 'in', 'front', 'of', ""the'"", 'white', 'house']"
"Not only does Trump undermine the rule of law, but he seeks to divide us. Don’t take the bait. As a former law enforcement official, I see #BlackLivesMatter as a message of hope, love, and equality. To say it denigrates the luxury of 5th Avenue is to place materialism over lives. ","['not', 'only', 'does', 'trump', 'undermine', 'the', 'rule', 'of', 'law', 'but', 'he', 'seeks', 'to', 'divide', 'us', 'do', 'not', 'take', 'the', 'bait', 'as', 'a', 'former', 'law', 'enforcement', 'official', 'i', 'see', 'blacklives', 'matter', 'as', 'a', 'message', 'of', 'hope', 'love', 'and', 'equality', 'to', 'say', 'it', 'denigrates', 'the', 'luxury', 'of', '5th', 'avenue', 'is', 'to', 'place', 'materialism', 'over', 'lives']","['not', 'only', 'do', 'trump', 'undermine', ""the'"", 'rule', 'of', 'law', 'but', ""he'"", 'seek', ""to'"", 'divide', 'we', ""do'"", 'not', 'take', ""the'"", 'bait', 'as', ""a'"", 'former', 'law', 'enforcement', 'official', 'i', 'see', 'blacklive', 'matter', 'as', 'a', 'message', 'of', 'hope', 'love', 'and', 'equality', ""to'"", 'say', ""it'"", 'denigrate', ""the'"", 'luxury', 'of', '5th', 'avenue', 'be', ""to'"", 'place', 'materialism', 'over', 'life']"
"Wow. Denver’s busiest interstate, I-25 is blocked off with protestors. The city joins the country in demanding for justice for #GeorgeFloyd ","['wow.', 'denver', 'is', 'busiest', 'interstate', 'i', '25', 'is', 'blocked', 'off', 'with', 'protestors', 'the', 'city', 'joins', 'the', 'country', 'in', 'demanding', 'for', 'justice', 'for', 'georgefloyd']","['wow.', 'denver', 'be', 'busiest', 'interstate', ""i'"", '25', 'be', 'block', 'off', 'with', 'protestor', ""the'"", 'city', 'join', ""the'"", 'country', 'in', 'demand', 'for', 'justice', 'for', 'georgefloyd']"
"Levi Sharpe, 5, protesting for #GeorgeFloyd in Conway, Arkansas ","['levi', 'sharpe', '5', 'protesting', 'for', 'georgefloyd', 'in', 'conway', 'arkansas']","[""levi'"", 'sharpe', '5', 'protest', 'for', 'georgefloyd', 'in', 'conway', 'arkansas']"
"#NOW: Thousands are gathering across DC for a day full of protests after a tumultuous week in the aftermath of George Floyd’s killing. Yellow paint spelling Black Lives Matter cover the two blocks approaching the White House, ending with a DC flag near Lafayette Park. ","['now', 'thousands', 'are', 'gathering', 'across', 'dc', 'for', 'a', 'day', 'full', 'of', 'protests', 'after', 'a', 'tumultuous', 'week', 'in', 'the', 'aftermath', 'of', 'george', 'floyd', 'is', 'killing', 'yellow', 'paint', 'spelling', 'black', 'lives', 'matter', 'cover', 'the', 'two', 'blocks', 'approaching', 'the', 'white', 'house', 'ending', 'with', 'a', 'dc', 'flag', 'near', 'lafayette', 'park']","['now', 'thousand', 'be', 'gather', 'across', 'dc', 'for', 'a', 'day', 'full', 'of', 'protest', 'after', ""a'"", 'tumultuous', 'week', 'in', ""the'"", 'aftermath', 'of', 'george', 'floyd', 'be', 'kill', 'yellow', 'paint', 'spelling', 'black', 'life', 'matter', 'cover', ""the'"", 'two', 'block', 'approach', ""the'"", 'white', 'house', 'end', 'with', ""a'"", 'dc', 'flag', 'near', 'lafayette', 'park']"
"The Drag March for Change has kicked off in Chicago, in support of Black Lives Matter and demand justice for victims of police brutality and excessive force through the Boystown community. #ChicagoProtest #BlackLivesMatter #BlackTransLivesMatter","['the', 'drag', 'march', 'for', 'change', 'has', 'kicked', 'off', 'in', 'chicago', 'in', 'support', 'of', 'black', 'lives', 'matter', 'and', 'demand', 'justice', 'for', 'victims', 'of', 'police', 'brutality', 'and', 'excessive', 'force', 'through', 'the', 'boystown', 'community', 'chicagoprotest', 'blacklivesmatter', '#blacktranslivesmatter']","[""the'"", 'drag', 'march', 'for', 'change', 'have', 'kick', 'off', 'in', 'chicago', 'in', 'support', 'of', 'black', 'life', 'matter', 'and', 'demand', 'justice', 'for', 'victim', 'of', 'police', 'brutality', ""and'"", 'excessive', 'force', 'through', ""the'"", 'boystown', 'community', 'chicagoprotest', 'blacklivesmatter', '#blacktranslivesmatter']"
Biggest #BlackLivesMatters protest I’ve seen in Omaha. ,"['biggest', 'blacklives', 'matters', 'protest', 'i', 'have', 'seen', 'in', 'omaha']","['biggest', 'blacklive', 'matter', 'protest', ""i'"", 'have', 'see', 'in', 'omaha']"
"This is at Hiawatha Ave and Lake Street. Police have started firing flash bang grenades, rubber bullets and smoke bombs. #GeorgeFloyd ","['this', 'is', 'at', 'hiawatha', 'ave', 'and', 'lake', 'street', 'police', 'have', 'started', 'firing', 'flash', 'bang', 'grenades', 'rubber', 'bullets', 'and', 'smoke', 'bombs', 'george', 'floyd']","['this', 'be', 'at', 'hiawatha', 'ave', 'and', 'lake', 'street', 'police', 'have', 'start', 'fire', 'flash', 'bang', 'grenade', 'rubber', 'bullet', 'and', 'smoke', 'bomb', 'george', 'floyd']"
"Dear White Gays, who watch Drag Race, listen to House, Tongue Pop, use the terms Shade, Read etc and everything that black queer people shared with the community at large - you know who needs to post #BlackLivesMatter on your VERY POPULAR social media accounts??? ","['dear', 'white', 'gays', 'who', 'watch', 'drag', 'race', 'listen', 'to', 'house', 'tongue', 'pop', 'use', 'the', 'terms', 'shade', 'read', 'etc', 'and', 'everything', 'that', 'black', 'queer', 'people', 'shared', 'with', 'the', 'community', 'at', 'large', 'you', 'know', 'who', 'needs', 'to', 'post', 'blacklives', 'matter', 'on', 'your', 'very', 'popular', 'social', 'media', 'accounts']","['dear', 'white', 'gay', ""who'"", 'watch', ""drag'"", 'race', 'listen', ""to'"", 'house', 'tongue', 'pop', 'use', ""the'"", 'term', 'shade', 'read', 'etc', 'and', 'everything', 'that', 'black', 'queer', 'people', 'share', 'with', ""the'"", 'community', 'at', 'large', 'you', 'know', ""who'"", 'need', ""to'"", 'post', 'blacklive', 'matter', 'on', 'you', 'very', 'popular', 'social', 'media', 'account']"
President @realDonaldTrump notes during a roundtable discussion on the Safe Reopening of America’s Schools in the East Room at the White House today. #trumpnotes #trump #blm #BlackLivesMatter ,"['president', '@realdonaldtrump', 'notes', 'during', 'a', 'roundtable', 'discussion', 'on', 'the', 'safe', 'reopening', 'of', 'america', 'is', 'schools', 'in', 'the', 'east', 'room', 'at', 'the', 'white', 'house', 'today', '#trumpnotes', '#trump', '#blm', 'blacklivesmatter']","['president', '@realdonaldtrump', 'note', 'during', ""a'"", 'roundtable', 'discussion', 'of', 'and', ""the'"", 'safe', 'reopening', 'of', 'america', 'be', 'school', 'in', ""the'"", 'east', 'room', 'at', 'the', 'white', 'house', 'today', 'trumpnote', 'trump', '#blm', 'blacklivesmatter']"
"Hundreds, many wearing masks, are in Petal, Mississippi protesting against racism and for Mayor Hal Marx to step down because of his comments about George Floyd (""If you can talk, you can breathe."") Peaceful, but there are many police officers here, some from other counties. ","['hundreds', 'many', 'wearing', 'masks', 'are', 'in', 'petal', 'mississippi', 'protesting', 'against', 'racism', 'and', 'for', 'mayor', 'hal', 'marx', 'to', 'step', 'down', 'because', 'of', 'his', 'comments', 'about', 'george', 'floyd', 'if', 'you', 'can', 'talk', 'you', 'can', 'breathe', 'peaceful', 'but', 'there', 'are', 'many', 'police', 'officers', 'here', 'some', 'from', 'other', 'counties']","['hundred', 'many', 'wear', 'mask', 'be', 'in', 'petal', 'mississippi', 'protest', 'against', 'racism', 'and', 'for', 'mayor', 'hal', 'marx', ""to'"", 'step', 'down', 'because', 'of', 'he', 'comment', 'about', 'george', 'floyd', 'if', 'you', 'can', 'talk', 'you', 'can', 'breathe', 'peaceful', 'but', 'there', 'be', 'many', 'police', 'officer', 'here', 'some', 'from', ""'other"", 'county']"
"Delivering the eulogy of #GeorgeFloyd, America get your knee off our necks! #GeorgeFloydMemorial – at North Central University","['delivering', 'the', 'eulogy', 'of', 'georgefloyd', 'america', 'get', 'your', 'knee', 'off', 'our', 'necks', 'george', 'floydmemorial', 'at', 'north', 'central', 'university']","['deliver', ""the'"", 'eulogy', 'of', 'georgefloyd', 'america', 'get', 'you', 'knee', 'off', ""our'"", 'neck', 'george', 'floydmemorial', 'at', 'north', 'central', 'university']"
